LATITUDE,v_bm,disabil,percentage,weight_mass,attr_334,DISTANCE,memory_usage_38,raw_power,continent,SOFT_DELETE_FLAG,meta_cou,qfk92,dim_humidity,contract_val,browser_user_agent,specific_gravity,c_771,weightMass,performance_review,storageSize,SPEED_VELOCITY,zuhht34,dim_price_cost,src_encoding,fx_rate,global_trade_item_number_val,c_618,count_field,age,measdist,customer_luminosity_brightness,miles,BUDGET_ALLOCATION,count,var_929,concentration_14,d_nai,cpu_usage_raw,meta_bran,src_exchange_rate,measlat,rate,vjrotv91,brandname,count_2,customer_density,memory_usage,sku,attr_memo,x_289,energy_22,var_384,col_351,median,marketValue,d_qt,electricCurrent,luminosity_brightness_14,changed_at,measprs,ping,category_val,okmu64,confidenceInterval,percentage_2,d_lum,WEIGHT_MASS,power_22,mjlk24,p_ohd,bic,PERCENTAGE,measspd,density_14,raw_distance,v_cwc,product_nm,meta_mmc,statusState,created_at_30,REVENUE_SALES,distance_102,voltage_14,scoreIndex,statusCode,resolution,price_cost_46,SCORE_INDEX,measangle,etlBatchId,product_name_v2,energy,SOUND_LEVEL,luminosity_brightness,fact_volume,speed,investment_account_v2,col_mov,contract_value_info,MEMORY_USAGE,humidity_22,ph_level_14,x_trs
23.956566,96.51,Cognitive,55.13%,943.96,3167.0,5056.7,27.2,1278.1,Africa,true,59776,4432.65,97.7,"$4,033,041",Safari,10.915,"1684 Main St, Tokyo, CA 42881",585.36,Meets expectations,38144,98.9,19.9,5061.58,Latin-1,18.0941,3991211048364,"-----BEGIN CERTIFICATE-----
OADpeMMhoWiuMe9E2W+oz9Loh+FRv1zfQ9dH8pkwmr1CMSrEUCn6tjkUYmJboEaY
-----END CERTIFICATE-----",11460,83,9347.7,60298.4,8299.4,"$3,673,139",99312,Clothing,785.7,152390,8.4,TechBrand,86.7649,49.305181,1741.62,459.86,ProSeries,78223,15.809,3.4,PMC-2667,81.8,36150,88345.1,"$6,996,183",2019-04-08T08:56:26Z,70.2165,"$865,478,420",130.6579,35.72,4420.2,2022-10-19T01:02:57Z,1567.2,3050,Food,349d32cea0a529cab029b08261caca8d3c182102dd84251aba8b2623046c5036,"[36.26, 70.7]",95.44%,26400.2,48.7,12342.5,4a6174e562801bcec015401ebfbce687efc1bf6ed5ef7c2940fe63f6e674ce18,Parent,014975979,61.74%,159.4,13.47,4290.5,REC-872112,NanoCore SDK,2606.7,active,2025-12-21T16:14:55Z,"$8,762,189",4320.6,143.2,5.78,cancelled,3840x2160,4210.55,2.06,20.34,batch-20230113-88,SmartHub X1,46913.5,70.6,89061.6,6746.99,17.8,INV-158366,101.111945,"$2,945,859",2.2,15.3,6.27,Female
-35.784929,37.31,Visual,40.65%,547.59,7329.4,2742.7,45.3,46967.5,North America,false,2520,4196.43,26.6,"$958,024",Opera,0.705,"5111 Elm St, Boston, NY 91029",238.18,Outstanding,426987,250.6,15.8,8921.52,ASCII,33.3401,7344365162631,"-----BEGIN CERTIFICATE-----
uNTjFIoFkJeDEsLrHyaOZ1QNNZa6AI/HNroEuaIR0scs1l8jbpk+hqhEvg9aOk02
-----END CERTIFICATE-----",42960,63,6985.5,71970.8,8150.3,"$1,964,891",14806,Software,743.39,509659,93.5,SmartChoice,82.5246,26.828982,4453.84,156.3,SmartChoice,20352,7.744,2.8,DQX-7901,24.3,64567,84725.1,"$1,875,748",2026-08-17 18:47:06,-76.6132,"$2,713,932",16.4083,25.88,33167.6,2022-10-20 18:17:55,1600.7,2913,Electronics,a0044ec70b7cf32f0b3b56e1a5c4a4d82a78bbe7060b1b25b643d67dce932c22,"[12.98, 61.11]",90.49%,97911.2,109.24,22764.8,d2af7dcfc15672bb8789ee95faa9af4b3013d6e3081de19243eebf92a27acf41,Sibling,778340104,58.76%,271.8,1.744,1954.0,6839018,Sentinel Monitor,40627.2,cancelled,2024-01-27 23:19:57,"$4,050,900",8464.5,96.7,0.04,cancelled,3840x2160,348.95,9.45,66.97,batch-20190311-74,Sentinel Monitor,3528.1,5.4,44126.9,2117.91,111.0,INV-436601,-64.915788,"$5,073,393",21.8,15.1,10.09,Non-binary
-30.114507,76.75,Mobility,79.34%,732.1,7796.7,385.5,83.8,5816.0,South America,false,98127,857.68,79.1,"$4,848,578",Chrome,7.586,"3134 Pine Rd, Miami, WA 15081",342.14,Exceeds expectations,119681,90.7,87.4,6740.78,UTF-8,143.2984,2020966601124,"-----BEGIN CERTIFICATE-----
JQ9qRLVASjLESuwwg+ycaG4qpgA4si0Vwt0SAoRxZJM59bzIwjpY5btmWMhuziSU
-----END CERTIFICATE-----",21615,14,5084.2,34497.1,3513.2,"$1,617,198",85219,Services,856.21,662114,74.6,ValueMax,87.713,38.574427,153.84,525.94,TechBrand,74867,19.583,67.4,PFY-3519,67.8,63960,2997.9,"$2,940,448",2023-09-08 22:59:35,94.7035,"$760,691,644",44.4645,3.66,29225.0,2021-05-13 12:43:40,1145.7,1597,Services,a9475ea2abc991dc8c1b80ac76fdb1adcf410beefd9a82083898b94086df3294,"[17.75, 97.53]",75.46%,67577.5,989.96,1234.2,4eb41d0264935beef5401a5bccefa629856ac3c035fa75fffeb25e84677d0ed9,Child,262974126,83.31%,8.3,2.476,20.2,ORD-923567,CloudGuard,56601.8,pending,2020-01-04T04:39:03Z,"$9,325,669",9329.7,202.6,6.11,approved,1280x720,4904.94,6.48,79.79,batch-20230519-57,SmartHub X1,60020.3,108.6,33567.7,1515.57,168.6,INV-380293,45.741127,"$7,500,812",78.1,41.5,1.16,Other
-37.76375,57.67,Hearing,71.82%,138.82,5085.2,1542.9,36.0,23937.6,Antarctica,false,43174,6381.76,4.8,"$9,226,476",Brave,9.781,"3491 Oak Ave, Phoenix, CA 93667",381.29,Needs improvement,422227,86.3,80.7,3603.54,ASCII,65.1777,8504375776173,"-----BEGIN CERTIFICATE-----
NoRukj1UHxPO4Y2rBzsxVgV7X4YTC5pwOhnQsIV8ZTQjdc5Ljcrrn92buvQwJkvb
-----END CERTIFICATE-----",63967,58,950.1,44354.7,1450.0,"$2,503,701",47615,Clothing,541.62,316078,61.3,EcoLine,103.6083,52.36495,5632.98,39.2,ProSeries,64372,1.586,36.5,NNN-7294,31.6,25762,66797.9,"$9,584,372",2023-03-10T16:22:35Z,62.3702,"$972,472,082",139.4277,60.55,31009.1,2018-02-12T17:04:51Z,7.4,1838,Hardware,b94d156433f4d40e0b38dd9b1adc1836ecaf105354f9912ed3dbc0525850c91e,"[7.97, 79.02]",40.76%,18557.4,603.86,21336.9,138a5c5f6523cb5341a15de2910fda18df63c259247b3c6b6e98fa2a2c11f828,Sibling,106919332,4.69%,207.6,7.835,2361.4,7565855,Sentinel Monitor,76471.9,inactive,2026-09-06 15:10:00,"$8,857,514",7470.3,344.9,2.49,cancelled,2560x1440,7208.85,6.88,292.43,batch-20220602-95,AuditTrail Plus,5921.8,126.1,99157.7,5510.03,18.6,INV-552659,-141.28755,"$9,857,880",60.6,43.1,7.43,Female
4.025595,5.24,Cognitive,65.9%,571.93,4010.6,9939.8,68.8,40778.7,Africa,false,65617,5861.7,31.8,"$6,775,334",Edge,2.556,"7111 Maple Dr, Tokyo, MA 70339",687.47,Exceeds expectations,568108,180.4,66.3,8454.54,UTF-16,77.1572,4954166340489,"-----BEGIN CERTIFICATE-----
4UuMTBlLAraz+z74UDmwV+s8CVYrk65FLZkqSw7WtwHZKLYVZ3NBEORInY7AD8NE
-----END CERTIFICATE-----",77613,73,34.1,10791.7,5754.9,"$4,359,785",13867,Hardware,131.72,704619,76.6,ValueMax,68.0992,-19.446249,1628.78,176.61,SmartChoice,61684,2.133,66.1,TJM-8118,69.6,38426,64190.7,"$1,575,002",2026-08-27T23:29:33Z,-90.5756,"$649,415,058",124.5725,30.28,12712.0,2021-03-05 22:20:58,809.3,769,Clothing,d3adba3ffb7bd2d749b8fd54a298e6ac21c3bc3d15f48ccd67a22400ee11cd90,"[18.44, 84.8]",91.26%,90644.5,114.38,7398.7,babd483f0f2feb34f07e8fad4e2d89ddb4569f722b96490dbbd234ffc44d4ff2,Sibling,763235198,60.58%,295.7,6.899,5236.4,TXN-642974,AuditTrail Plus,20099.8,pending,2020-01-15T08:56:12Z,"$7,624,844",6686.7,417.2,9.07,pending,1920x1080,9169.62,3.87,333.0,batch-20200113-29,DataSync 3000,39017.5,5.8,83242.0,5814.92,31.7,INV-824625,91.780738,"$992,780",21.6,31.6,11.22,Non-binary
-34.46052,14.64,None,83.55%,701.9,8076.0,111.7,31.0,32306.9,Oceania,false,89789,2471.27,78.9,"$6,331,324",Opera,14.357,"7400 Pine Rd, Dallas, PA 71045",139.59,Needs improvement,659447,299.8,39.0,8184.51,UTF-8,8.6801,5880384465084,"-----BEGIN CERTIFICATE-----
F3mMdMJ2++fEmnYtt0fKi08zhlM1tk+fIsFZjkl7WE2CZv9VQLaBSx50a2ckX9Ik
-----END CERTIFICATE-----",36912,4,8392.3,22568.8,3346.3,"$168,660",65334,Clothing,584.71,155228,12.5,EcoLine,148.1478,-47.177912,5758.88,218.71,ValueMax,90180,3.322,49.3,YFR-2334,98.9,76719,19117.9,"$7,551,698",2018-10-01 14:59:54,67.857,"$220,170,350",10.9707,86.93,14547.6,2020-08-20 12:47:09,1754.5,3516,Clothing,cbb9940eb4542571b15cb8e5c7d3d9886f91de4739dbc62c690a8aa2343f01a7,"[30.15, 70.09]",74.41%,21251.3,978.99,30080.8,3c8911ae4f02a75889ab99609a29918750087164276a4e60a20d1682e37e2510,Child,475504824,19.9%,149.7,18.651,4131.2,ID-728953,AuditTrail Plus,88986.8,failed,2024-01-05 03:46:23,"$5,717,389",2897.8,180.3,5.69,pending,2560x1440,2087.39,2.93,186.65,batch-20241218-84,CloudGuard,27031.5,26.0,1546.6,6408.69,256.8,INV-201761,38.756184,"$9,234,788",47.4,35.0,3.35,Female
63.080432,88.42,Cognitive,80.63%,934.3,5388.5,1835.1,88.6,21773.7,Antarctica,false,56898,3864.77,31.9,"$1,078,202",Firefox,15.425,"3301 Park Blvd, Denver, GA 13914",120.05,Outstanding,279420,83.7,93.0,2651.36,ISO-8859-1,83.1065,9110883405498,"-----BEGIN CERTIFICATE-----
WGU3XFGXNc5UOISjpURSXo7VgeaxHG4m6lezYOz5sbgVhCvUvCBMACgLjZudoEaz
-----END CERTIFICATE-----",38780,93,1455.4,62421.2,1113.2,"$4,337,286",18254,Food,488.64,545259,77.5,EcoLine,148.3269,35.289564,2290.4,599.29,ProSeries,81649,6.629,60.7,BBY-2471,34.4,99093,83597.3,"$5,706,551",2026-11-21 17:34:34,15.044,"$537,884,380",99.5301,0.84,54317.3,2024-08-28 11:36:01,759.2,2263,Software,a8292f07e38363c8c18e42a07d4c6288d68294fc36189713a6c5df3f4cc03046,"[38.05, 99.99]",42.99%,3686.3,599.06,37025.9,d51107510c916e8a7352064f9534893bac840d914ad886d77e5e2c0f07f6d491,Child,494117263,66.53%,260.5,13.674,8538.7,1869987,SmartHub X1,43589.8,failed,2024-01-02T00:00:27Z,"$9,557,219",5539.6,144.3,6.08,rejected,1280x720,702.74,2.22,294.31,batch-20210509-55,VaultKeeper,2178.9,92.8,55153.3,9432.91,9.0,INV-897889,-60.430736,"$8,702,856",54.3,94.3,4.35,Male
35.002459,59.15,Cognitive,28.28%,350.08,6686.6,2529.7,90.9,24024.5,Africa,true,82952,1877.87,29.9,"$5,948,004",Safari,10.324,"3645 Main St, Houston, OH 27015",506.01,Outstanding,341424,55.4,23.9,9596.38,UTF-16,16.4341,8116348594804,"-----BEGIN CERTIFICATE-----
4+hPZ/qsPt+NHdtYmwbpd2U95I2ydsVDCNqHSuVSyfI+4wcQQ5snESQ+rWdkoEWO
-----END CERTIFICATE-----",83579,52,2511.9,69116.5,281.2,"$1,369,415",78406,Electronics,595.99,241989,88.5,ProSeries,48.7241,-88.284162,724.29,676.93,ProSeries,21645,5.423,38.2,GUT-7446,82.6,71269,66411.6,"$8,008,363",2023-01-19 04:33:55,-33.6674,"$917,421,090",19.4246,84.73,55047.7,2020-10-18 08:12:47,163.4,792,Food,e6fe29c1f08c587804a3b48678bfdc2114fcf8c777cb115125bf3e8bd380baa8,"[12.61, 73.2]",13.45%,47394.2,408.53,11262.7,b3dd3bc7bbb246f562f4b3ae9f5a7b30b5afa1c8dc4c44eae393ceb0eb222c08,Child,898781491,45.68%,103.0,19.022,6038.5,ID-862066,SmartHub X1,4300.9,failed,2023-11-25T05:14:46Z,"$1,758,539",8791.2,404.2,6.85,approved,2560x1440,8036.71,6.31,120.87,batch-20241129-26,AuditTrail Plus,72768.1,58.9,41438.2,2791.98,96.2,INV-617243,157.500268,"$258,158",15.6,98.7,5.2,Non-binary
69.456015,91.77,Hearing,48.79%,664.33,1382.4,7730.2,19.3,49317.4,Asia,false,85666,6946.24,9.4,"$3,781,999",Safari,17.029,"697 Maple Dr, Paris, TX 37671",707.27,Meets expectations,208865,101.1,55.5,5968.1,Latin-1,145.6465,4216989459763,"-----BEGIN CERTIFICATE-----
j9Ol1KytJQXrpyEbL+TlY5QD19OQdYtnyLoC4M19aIzIziEbb7xHzimWlPq8yToQ
-----END CERTIFICATE-----",9719,99,1389.4,94936.5,6735.4,"$3,857,582",67294,Hardware,792.52,898474,37.6,TechBrand,24.4771,-63.409022,7954.13,626.46,EcoLine,28891,17.465,4.6,CTJ-6412,11.3,91779,11610.1,"$9,495,077",2025-03-12T14:33:00Z,-2.0357,"$565,143,807",11.6516,63.86,81010.7,2021-11-28 12:23:56,135.7,623,Services,b33bece319937cfae77fc6df8fa1b779e256d865576b214b39245b86aa9c407d,"[31.76, 93.02]",66.88%,91432.9,508.82,41285.3,12e618eb778c1e72cbc78339c97da85c7beb35a741b4f46f5d2d3c8d9ac7cfb5,Manager,198677992,49.46%,25.2,8.374,9720.8,ID-540217,DataSync 3000,21380.3,rejected,2021-03-02 12:08:34,"$5,959,765",3059.2,161.7,0.53,completed,2560x1440,1187.47,7.26,246.09,batch-20240123-79,Widget Pro,81175.1,61.0,31697.4,7428.15,1.7,INV-744424,162.360598,"$9,668,981",13.6,62.9,3.7,Male
-87.694771,93.73,Visual,32.93%,790.0,1211.9,4262.2,17.9,36223.6,Africa,false,4078,9663.05,2.2,"$9,578,065",Safari,15.499,"6708 Oak Ave, Chicago, PA 75875",455.24,Meets expectations,400824,281.7,91.7,6603.39,UTF-8,98.4498,6651846564250,"-----BEGIN CERTIFICATE-----
Q0iVQJ0j+PNV68ZwRO4QivcTVj/9Wca2hxKxpuvO05e7r6DoMx089pkilqRwO24F
-----END CERTIFICATE-----",85782,51,5607.4,29123.0,4560.1,"$2,265,131",92617,Services,131.77,928460,50.9,SmartChoice,47.3326,-52.746468,3125.3,459.47,EcoLine,82915,7.857,43.3,WCX-5970,0.6,23125,14114.4,"$2,497,245",2024-12-04T10:13:04Z,25.8438,"$740,818,079",140.7947,57.21,23615.2,2024-03-05 11:42:49,996.3,3043,Software,fa29e48519ee2469fa042d05459deca3d85f5ad7f21ae9cd351d7f8e719166b5,"[35.54, 95.98]",24.38%,92261.8,429.25,22887.2,b5164dbe3322a39023b98db242ddbc1ea958bf5b0a1607260dd66856a23e0b7a,Spouse,577030377,89.87%,101.6,16.95,7853.8,9970737,VaultKeeper,20722.7,failed,2024-01-10 07:40:17,"$9,466,107",1940.3,458.5,7.83,rejected,3840x2160,5255.15,0.35,116.96,batch-20180531-52,Sentinel Monitor,42550.5,68.2,56952.3,7542.91,59.0,INV-780405,-76.770261,"$3,161,677",97.0,99.1,4.59,Male
74.171976,52.49,Cognitive,21.29%,266.76,8077.1,3497.2,31.3,23816.2,North America,false,2790,7194.27,93.0,"$7,714,153",Firefox,11.981,"9807 Cedar Ln, Portland, MA 84607",142.42,Meets expectations,544966,91.8,58.3,1266.86,Latin-1,55.5497,0558057066343,"-----BEGIN CERTIFICATE-----
hrwn7mvBN6pNLYeMfqxarbWYFGsQCYdqXJi1PVy15qtEy0b63kz8XChORdOlZSJx
-----END CERTIFICATE-----",6367,66,2566.8,6674.4,2495.3,"$4,459,793",56569,Electronics,165.08,826968,1.4,ValueMax,71.3903,54.796971,7662.63,365.13,EcoLine,92547,17.802,97.8,YLF-1449,27.3,58647,87616.9,"$1,191,262",2020-11-26 09:56:31,-9.5901,"$193,759,286",64.6659,77.5,80525.5,2023-05-24 04:47:00,1600.6,1134,Electronics,cfcd99b90f643b5376e59907101c66e0c9f02f06c575b51b2f41a99fbbd53022,"[5.0, 98.02]",78.65%,19054.6,427.23,8984.8,c841d9ec8af57593161faf5d5cf04e73ac5d547d061fc2f777eac0ff54710927,Peer,106912371,81.32%,94.1,19.747,7870.5,TXN-668816,FlexPay Platform,98221.7,active,2019-09-10T10:27:02Z,"$4,288,816",4417.5,97.6,0.04,rejected,1920x1080,7713.34,6.23,28.67,batch-20200611-98,CloudGuard,83677.3,19.9,97073.8,998.98,208.7,INV-593956,-107.760203,"$6,093,366",94.4,97.9,5.62,Non-binary
46.18486,14.18,Mobility,75.18%,935.34,6388.1,7068.1,37.3,34635.4,South America,true,6726,143.37,92.1,"$3,691,886",Brave,14.662,"6611 Park Blvd, Portland, NC 82261",583.35,Outstanding,994508,208.4,34.7,5755.68,ISO-8859-1,84.442,1524587948494,"-----BEGIN CERTIFICATE-----
r4jGUoPQiK5KTuiyD95b/lyPPSkxBrli0Kb/Aj9UpcSFcJPMMk9f5948LW/oqaI/
-----END CERTIFICATE-----",42072,102,5066.8,3835.3,8377.8,"$3,448,359",80185,Food,896.22,740768,49.5,TechBrand,92.3243,-43.26924,6362.37,249.82,ProSeries,57575,19.293,68.1,LJO-7414,11.7,23133,4515.1,"$5,070,650",2024-09-14 22:53:38,65.7325,"$823,250,879",56.9714,41.66,99894.9,2019-05-28T16:00:05Z,588.1,3067,Hardware,4b7ca0e94db42aedd933965a39a572ad468d6bedb85e49867c62a776d8fb7799,"[35.23, 95.18]",4.69%,39382.7,568.71,25623.1,8eb1ab2ec293723af010b573ac7de6f893942fb642d555822046ab436bda316a,Child,219953384,40.66%,282.8,5.503,5994.7,2661087,SmartHub X1,58422.0,rejected,2021-03-26T01:40:02Z,"$2,786,812",1762.2,81.2,5.38,failed,2560x1440,3911.99,0.57,350.29,batch-20261009-53,AuditTrail Plus,14135.2,111.1,27681.3,7225.21,237.9,INV-352563,-125.534024,"$993,051",48.0,96.5,13.04,Male
-19.210189,73.73,Cognitive,39.11%,863.93,8089.5,6449.5,40.8,19091.6,Antarctica,true,78012,8136.88,19.6,"$3,879,126",Firefox,8.542,"6069 Cedar Ln, San Francisco, NY 55320",909.89,Exceeds expectations,396733,109.9,69.0,440.37,UTF-8,23.5658,5049881849539,"-----BEGIN CERTIFICATE-----
YlFOOyuH1U9cwlkYTtrihGfefPK6RRqKMhaYhlnWFw7IJZH/1XJ17Bx+aFZFpwhQ
-----END CERTIFICATE-----",95459,40,1837.6,57140.8,8719.0,"$2,574,856",7599,Electronics,929.22,329645,75.8,EcoLine,115.1912,-51.917275,6555.71,486.14,EcoLine,11111,19.705,22.8,GPE-8349,32.5,16532,72823.1,"$7,438,540",2023-12-02 20:13:23,-20.8734,"$837,794,922",113.0243,38.57,9427.0,2021-08-14 13:34:38,554.4,55,Electronics,7910c4eb22473d940c0f44b97ebec26f92ec8ea52dae7770ae869e952c083210,"[29.35, 83.32]",73.58%,54567.6,486.61,15394.5,a03b7c46c079fc09c2fa0b134f49a21055f85767feba4a124fab2c267e59eb97,Parent,358277913,76.9%,235.5,14.881,5895.6,214565,Widget Pro,81780.5,completed,2025-04-20 06:56:29,"$5,311,643",8482.0,31.0,5.33,inactive,2560x1440,2737.09,7.33,209.11,batch-20181108-73,CloudGuard,82076.1,3.1,18338.8,3508.56,197.2,INV-155988,38.463935,"$9,367,893",7.5,82.4,12.12,Female
32.623485,86.01,Visual,35.63%,798.6,4420.5,1926.3,28.1,25921.6,Oceania,true,87573,4964.97,88.1,"$959,455",Brave,4.106,"7514 Main St, Los Angeles, IL 76278",293.69,Outstanding,898144,180.0,25.9,4437.9,Latin-1,89.43,5912163096186,"-----BEGIN CERTIFICATE-----
qfZH21uJu2P/mAaisJlU8MCQJwa3kyXKSqAzY0WfG4PzdVU4C29snb5kLWeT5ZBy
-----END CERTIFICATE-----",15541,1,7077.1,13657.8,9517.1,"$888,670",2322,Software,956.26,263234,78.9,SmartChoice,76.7246,16.938337,6478.57,266.75,EcoLine,98054,3.636,42.0,DOV-1417,67.4,77575,91671.1,"$1,621,449",2020-08-14T22:22:02Z,84.6939,"$200,767,676",20.1839,20.06,91678.7,2021-03-28T16:37:17Z,1683.4,1536,Software,71c5a82b42d40dff3ded0930b372a88de5ebfcd2220e263f39ede0c7b91bc3bd,"[29.05, 91.76]",31.38%,57405.8,454.65,12560.6,c5a0650fa882e6e8c908be8569ab8a7b9effae1e65d97763837e907ba8649d48,Parent,814032876,19.99%,220.0,6.859,1355.2,7086919,Widget Pro,94490.3,active,2023-11-02 05:39:37,"$2,989,202",3337.8,34.4,1.71,pending,1280x720,2332.06,4.88,190.94,batch-20250810-48,StreamLine ERP,10565.4,25.9,47322.4,3097.42,211.5,INV-929279,78.974348,"$3,368,955",59.7,54.5,11.87,Non-binary
-46.958643,3.5,Cognitive,12.06%,826.43,8080.4,5855.1,76.1,39740.1,Europe,false,95453,589.56,60.6,"$8,666,323",Chrome,17.569,"5012 Maple Dr, Miami, PA 94062",665.14,Needs improvement,934323,189.0,34.3,4038.85,UTF-8,94.8844,9704897445195,"-----BEGIN CERTIFICATE-----
PVoQebRB2iuERlKJTyF4ZZ18cDPLBPfNvME+2ucZ1Dwca36OuB/xCsaDnqSry9k+
-----END CERTIFICATE-----",60140,70,7641.2,76233.9,9670.7,"$2,489,378",25187,Clothing,606.35,579428,22.3,ValueMax,133.1654,30.793452,8995.85,218.22,SmartChoice,50531,9.927,91.0,GBR-4997,6.1,36449,65116.0,"$3,842,680",2023-05-19T20:43:40Z,89.9103,"$7,239,939",144.4879,21.18,95233.6,2022-01-23 14:01:41,1551.7,2564,Software,8d0faea54e5efe54c446422893eb6337a7459eb25fa33db9b3a8ba9439caef08,"[24.37, 76.09]",51.6%,71974.9,213.41,48582.6,1949b4189d000524bc8cbd419609e27af96d2fc8a59c38f5b31e3dc7914ab600,Spouse,996049382,34.8%,183.8,2.049,7517.4,9621197,AuditTrail Plus,32966.5,inactive,2025-03-05 09:12:21,"$8,422,855",4873.4,9.6,7.44,pending,3840x2160,4182.36,5.37,98.71,batch-20190617-74,SmartHub X1,49693.7,112.5,67701.3,5251.32,186.1,INV-951865,17.225708,"$6,194,563",48.8,89.1,0.54,Male
-19.022671,40.58,Hearing,16.13%,564.5,7704.8,9063.5,49.1,16836.6,South America,false,81265,2820.88,51.2,"$3,925,615",Chrome,1.593,"2527 Pine Rd, Sydney, IL 18268",181.54,Outstanding,995455,279.1,16.7,4592.95,ASCII,137.5862,9852965167207,"-----BEGIN CERTIFICATE-----
wCnoFkLAf4WE4f3smVkLqfGTX7/4Te4mnBxphSqHKuyWtYCbgza4a+c5K9iHfEQC
-----END CERTIFICATE-----",94037,61,328.4,54723.1,9107.2,"$2,678,967",24347,Electronics,714.07,360096,91.8,ProSeries,69.2831,81.41965,2664.4,967.32,ProSeries,19790,5.996,46.8,JLT-7666,7.3,53941,92540.3,"$4,346,350",2022-03-10 02:37:59,70.5647,"$229,459,092",0.674,98.35,75809.7,2019-03-25 03:29:45,192.3,4085,Services,f27f02c0a945a31940f4e933ea1e7f326ad82a303704808be1ffb0c32c91a7ef,"[3.1, 64.86]",18.38%,91711.5,82.7,15467.7,a0d1d8752f4655c70aa53cfe347b657f9987ee1f5eb6ec635ecf3b6f938817ba,Peer,935531092,99.61%,81.2,4.773,2864.7,ORD-991811,DataSync 3000,559.2,rejected,2022-08-25T07:57:09Z,"$9,522,538",5144.6,450.6,0.29,inactive,1920x1080,3334.84,8.69,233.58,batch-20260925-06,Widget Pro,82661.4,127.6,80723.4,8189.47,31.4,INV-504802,-127.393597,"$1,572,304",20.0,62.3,7.18,Other
-13.103099,62.56,Visual,99.52%,906.95,4236.2,5271.9,56.0,38672.8,South America,false,46430,9726.32,51.5,"$5,694,438",Firefox,15.866,"7536 Cedar Ln, Tokyo, WA 87090",328.27,Exceeds expectations,229153,124.0,99.8,1029.66,UTF-8,113.1965,3709059900089,"-----BEGIN CERTIFICATE-----
OqwWhffFBT1jPoj2qSUNjc18aUhxcO14v4E+WR86bBHm67ck1phnHOmvmF4jXxzg
-----END CERTIFICATE-----",75421,52,902.9,38560.0,5111.9,"$3,083,039",23185,Food,700.13,219988,7.9,ProSeries,18.1255,-54.624533,9774.12,286.2,ProSeries,40973,8.902,74.7,WUU-7781,14.2,99242,97664.6,"$5,251,047",2020-12-27 04:39:34,-66.0175,"$386,647,066",130.9332,88.83,9987.2,2018-12-11 12:02:11,972.3,3767,Software,023172188c7e8d758fa3e4c2c7bc1d0ea966d074f3d4765abb53add5bf347c78,"[25.27, 62.17]",35.32%,65802.9,74.13,40109.3,dc930adfb4c8e64934ae9579eafd08a3bb21855b1d6ecfdc56842de96321869e,Spouse,167393819,86.14%,84.2,9.774,2950.0,ID-220732,SmartHub X1,52518.8,cancelled,2026-07-28 07:04:11,"$1,320,501",1490.6,121.1,9.36,cancelled,1280x720,948.21,1.19,86.65,batch-20200325-34,StreamLine ERP,75703.2,76.5,50298.1,8712.12,159.5,INV-278476,-62.316511,"$4,083,475",65.5,88.0,13.13,Male
68.364863,12.3,Cognitive,11.78%,168.85,1178.7,9718.0,54.3,7014.3,Europe,false,65478,149.48,13.1,"$9,473,034",Brave,16.49,"3468 Elm St, Austin, NC 83190",600.14,Meets expectations,187902,39.4,1.8,4690.44,ASCII,148.7238,7435207243839,"-----BEGIN CERTIFICATE-----
KBTOuirbLA7tZyFmjr6/pcwb04sd08AzQ+IsW8cuCY0Aqx7o+wdrhm04Jl8mRuop
-----END CERTIFICATE-----",15118,81,5188.7,17395.9,4345.0,"$400,076",28152,Clothing,359.23,585311,90.7,TechBrand,86.7521,74.337407,8622.53,802.22,EcoLine,9314,9.428,63.2,VEU-5479,3.1,66636,73910.9,"$5,843,062",2018-05-13T17:32:39Z,97.893,"$627,603,406",39.1006,29.96,17589.4,2026-05-08T11:13:17Z,1946.3,2663,Hardware,f20d600dd176a8a799b91a71be30a5e9f28bec752ea8ef0401268fd3a1faa6c4,"[7.53, 64.05]",95.92%,24757.7,921.29,21987.8,3753096da6d70de3d63e6f7400319081ed1345c511f2819d109187c46386bbd8,Child,281836222,45.2%,249.0,17.987,4723.5,118062,SmartHub X1,69483.4,pending,2022-12-16 08:29:08,"$4,294,374",2264.4,73.2,9.57,active,3840x2160,4150.97,2.34,327.04,batch-20180413-73,SmartHub X1,16748.6,126.1,29017.6,1530.77,117.0,INV-736948,-36.014808,"$8,717,620",56.4,65.2,0.0,Male
